ratio - TK

max,min,median,stdev,mean,whole_list,
6.0,0,2.0,1.291231886598148,1.530053631388943,0,0,0,0,0,2.0,0,0,0,4.0,2.1333333333333333,0,3.0,0,0,4.0,0,0,0,0,0,2.0,2.0,0,0,0,2.0,4.0,0,0,3.0,0,2.0,0,2.0,2.2857142857142856,0,3.0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,2.3333333333333335,0,0,0,0,4.0,4.0,0,0,2.5,2.3333333333333335,2.0,0,2.0,0,0,2.0,0,2.25,0,0,2.5,2.0,0,2.111111111111111,0,0,0,0,2.5,2.0,2.0,2.125,0,2.5,0,2.0,2.0,0,0,3.0,2.0,2.0,2.0,0,0,2.3333333333333335,0,2.0,3.0,0,0,0,2.0,2.5,0,0,0,3.0,0,0,3.0,0,0,0,2.25,0,0,0,2.3333333333333335,2.5,2.0,5.0,2.25,2.0,2.0,0,0,2.0,2.0,2.0,0,3.0,3.0,2.1666666666666665,0,0,2.0,0,2.0,3.0,3.0,3.0,2.5,0,0,2.5,0,2.0,2.0,0,0,2.0,2.5,3.0,0,0,2.0,0,2.0,0,0,0,0,0,0,2.3333333333333335,2.1666666666666665,0,0,0,0,2.125,2.0,0,2.25,0,2.0,2.5,3.0,0,2.5,2.1,0,0,0,2.3333333333333335,0,0,0,3.0,0,2.3333333333333335,2.0,0,0,0,0,2.0,0,2.2,0,0,0,0,2.0,2.0,3.0,2.25,2.0,2.5,0,2.0,2.0,2.0,0,2.75,3.0,0,0,2.5,2.0,0,0,3.0,0,3.0,2.0,0,2.5,5.0,3.0,3.0,0,2.0,4.0,0,2.0,0,3.0,2.0,0,0,3.0,2.0,0,2.2,3.0,0,0,2.4,0,0,0,0,0,2.0,0,0,2.5,2.6666666666666665,3.0,2.0,2.3333333333333335,0,3.0,0,2.0,2.3333333333333335,0,0,0,2.0,2.0,0,0,0,2.0,3.0,0,2.5,2.0,2.0,0,2.0,2.0,0,3.0,2.0,2.3333333333333335,0,0,2.090909090909091,2.0,0,3.0,0,0,0,3.0,2.25,0,2.0,0,2.25,0,0,2.0,2.5,0,2.0,2.6666666666666665,2.0,0,3.0,2.0,0,0,0,2.0,0,0,0,2.25,0,2.0,2.0,0,3.0,2.5,0,2.3333333333333335,0,2.0,0,2.6666666666666665,2.2,0,2.0,2.0,2.0,0,2.0,0,0,2.0,0,0,2.6666666666666665,0,0,2.0,2.0,0,0,2.0,3.0,2.5,0,2.0,0,2.0,0,0,2.0,2.0,0,3.0,3.5,4.0,3.0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,2.5,0,0,0,2.0,4.0,2.3333333333333335,0,0,2.2857142857142856,2.2,0,3.0,0,0,2.3333333333333335,2.0,0,2.5,2.125,0,3.0,2.0,3.0,2.5,3.0,0,2.5,2.0,2.25,0,0,3.0,3.0,4.0,2.25,2.5,2.0,2.5,3.0,2.0,2.142857142857143,2.0,2.0,2.0,2.0,0,0,2.0,2.0,2.0,0,2.1,2.0,2.3333333333333335,2.0,0,2.0,0,0,2.0,0,2.3333333333333335,4.0,2.0,0,0,0,0,0,2.25,2.2,0,2.25,0,2.0,2.0,2.3333333333333335,3.0,2.5,3.0,0,3.0,0,4.0,0,2.5,6.0,0,0,2.3333333333333335,2.0,2.0,0,0,3.0,2.5,0,2.5,0,2.2,5.0,4.0,0,2.5,3.0,0,2.5,2.5,0,0,2.0,0,0,2.3333333333333335,2.076923076923077,2.076923076923077,0,2.0,2.0,0,0,5.0,3.0,3.0,3.0,2.0,2.0,0,0,2.0,0,0,2.0,2.111111111111111,0,0,2.0,2.5,2.0,0,2.5,0,0,0,3.0,0,3.0,2.3333333333333335,2.0,2.0,2.0,2.5,2.0,3.0,2.0,2.0,2.0,2.0,2.25,2.0,0,0,3.0,2.0,2.0,3.0,2.0,3.0,0,2.0,3.0,2.3333333333333335,0,2.0,2.3333333333333335,2.2,2.0,0,0,0,0,2.0,0,2.0,2.0,0,2.3333333333333335,3.0,0,0,0,2.5,0,2.0,5.0,0,2.111111111111111,0,2.25,3.0,0,2.5,2.0,2.0,2.5,3.0,2.0,2.5,2.0,2.0714285714285716,2.2,0,2.0,0,3.0,0,3.0,0,0,0,2.0,2.25,3.0,2.25,2.25,2.111111111111111,0,0,2.6,2.5,0,2.2857142857142856,0,3.0,2.0,2.0,0,0,2.3333333333333335,0,3.5,0,2.0,0,2.0,2.0,2.0,2.0,0,2.25,2.0,2.0,0,0,0,3.0,5.0,0,3.0,2.5,2.0,0,0,0,2.0,2.0,0,2.25,2.5,0,0,2.3333333333333335,2.3333333333333335,0,3.0,0,2.0,2.25,0,2.5,2.6666666666666665,2.25,3.0,0,3.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,4.0,2.0,2.0,0,0,2.2,2.0,4.0,2.2222222222222223,2.2,2.0,2.2,4.0,3.0,0,2.5,3.0,3.0,2.2,0,0,2.0,0,2.25,2.5,3.0,2.0,4.0,2.0,0,3.0,0,0,2.0,2.25,4.0,3.0,2.0,0,0,2.0,0,3.0,2.25,0,2.5,2.0,2.090909090909091,2.0,2.3333333333333335,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0,2.0,3.0,4.0,2.25,0,2.125,0,2.5,2.3333333333333335,3.0,2.090909090909091,3.0,3.0,3.0,2.125,3.0,2.5,2.25,0,0,2.0,2.0,2.5,0,2.111111111111111,2.0,2.5,5.0,3.0,2.25,2.0,2.0,0,3.0,4.0,2.3333333333333335,2.5,0,2.111111111111111,0,2.25,2.111111111111111,2.0,2.0,2.2857142857142856,3.0,0,3.0,2.3333333333333335,2.0,2.3333333333333335,0,2.6666666666666665,2.0,2.3333333333333335,0,0,2.25,0,2.1666666666666665,2.5,0,0,2.25,2.0,2.0,2.3333333333333335,2.2,2.0,2.3333333333333335,3.0,2.5,2.4,2.5,4.0,2.125,2.5,0,0,0,0,0,2.5,2.0,4.0,0,0,2.5,2.1818181818181817,2.5,0,3.0,2.3333333333333335,0,2.0,0,2.0,2.0,0,2.2857142857142856,0,2.0,0,3.0,2.0,2.5,2.3333333333333335,2.2857142857142856,2.142857142857143,0,0,2.0,0,2.0,0,0,2.0,0,3.0,2.3333333333333335,2.0,2.1666666666666665,2.5,2.5,3.0,4.0,2.0,2.0,2.2,2.5,0,0,2.25,0,2.0,3.0,4.0,2.0,2.5,2.142857142857143,2.1666666666666665,0,2.0,0,2.75,0,3.0,2.0,0,2.0,3.0,0,2.2,3.0,2.0,4.0,0,2.0,2.0,4.0,2.6666666666666665,0,0,2.0,3.0,5.0,3.5,2.0,2.25,0,3.0,3.0,4.0,2.0,2.3333333333333335,0,2.0,0,2.125,0,0,2.0,0,3.0,2.3333333333333335,2.3333333333333335,0,2.5,4.0,0,2.0,3.0,2.5,0,2.1666666666666665,3.5,3.0,2.0,2.0,2.0,0,0,2.3333333333333335,4.0,4.0,2.3333333333333335,0,2.0,2.25,0,3.0,2.0,2.75,0,2.1,2.0,2.3333333333333335,2.0,2.0,2.0,0,4.0,2.2,2.0,2.25,0,2.5,2.2,3.0,4.0,2.25,2.0,3.0,3.0,2.3333333333333335,0,0,2.0,2.5,2.3333333333333335,2.0,3.0,2.1666666666666665,0,2.25,2.375,2.4,0,0,2.5,2.0,2.25,2.5,2.5,0,2.090909090909091,2.5,2.0,2.111111111111111,0,3.0,3.0,2.0,2.0,2.0,2.0,2.3333333333333335,3.0,2.0,0,2.6666666666666665,0,4.0,0,2.142857142857143,,


