backtracks - pMOM

max,min,median,stdev,mean,whole_list,
1,0,0,0.5773502691896258,0.3333333333333333,0,0,1,,
11,0,1,6.082762530298219,4,1,0,11,,
23,0,1,13.0,8,1,0,23,,


