splits - pMOM

max,min,median,stdev,mean,whole_list,
6,0,3,3.0,3,3,0,6,,
25,0,3,13.650396819628847,9.333333333333334,3,0,25,,
49,0,3,27.465129406819354,17.333333333333332,3,0,49,,


